price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type
50000,2019,toyota,tundra,like new,8 cylinders,gas,20010,clean,automatic,4wd,truck
3500,2009,hyundai,accent,,4 cylinders,gas,111387,rebuilt,automatic,fwd,sedan
7480,2012,chrysler,300,,6 cylinders,gas,187910,,automatic,rwd,sedan
1200,2005,chevrolet,impala,fair,4 cylinders,gas,256806,clean,automatic,fwd,sedan
8888,2005,nissan,altima 3.5 sl,excellent,6 cylinders,gas,53320,clean,automatic,fwd,sedan
26990,2016,toyota,tacoma,,6 cylinders,gas,102089,clean,automatic,rwd,pickup
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,bus
98900,2001,ferrari,360 modena,good,8 cylinders,gas,20187,clean,automatic,rwd,convertible
15277,2017,mini,cooper,,,gas,94893,clean,manual,fwd,
17977,2012,toyota,4runner,,,gas,182263,clean,automatic,4wd,
12250,2007,toyota,4runner sport edition,,,gas,189000,clean,automatic,,
35495,,,Series,,4 cylinders,gas,14000,clean,automatic,rwd,sedan
16500,2011,ford,f250 super duty,excellent,8 cylinders,gas,201766,clean,automatic,4wd,truck
5800,2001,ford,crown vic,,,gas,105000,clean,automatic,,
3999,2006,pontiac,grand prix,,6 cylinders,gas,207238,clean,automatic,fwd,sedan
6000,2011,acura,mdx,good,6 cylinders,gas,197331,clean,automatic,,SUV
9400,2008,mercedes-benz,benz c350,good,6 cylinders,gas,129473,clean,automatic,rwd,sedan
3850,2003,dodge,durango,,8 cylinders,gas,215604,clean,automatic,rwd,SUV
7900,2013,nissan,pathfinder,good,6 cylinders,gas,152400,clean,automatic,fwd,SUV
4300,2012,kia,soul,,4 cylinders,gas,174053,clean,automatic,fwd,wagon
2800,2006,ford,taurus,,6 cylinders,gas,230108,clean,automatic,fwd,sedan
27995,2012,ford,f250 super duty,,,gas,47380,clean,automatic,,
3900,2010,chevrolet,cobalt,,4 cylinders,gas,162218,clean,automatic,fwd,sedan
0,2017,chevrolet,silverado 2500 z71 4x4,like new,8 cylinders,diesel,102000,clean,automatic,4wd,truck
0,2016,ram,3500 laramie 4x4,like new,6 cylinders,diesel,120000,clean,automatic,4wd,truck
7300,2007,lexus,rx350,good,6 cylinders,gas,181000,clean,automatic,fwd,SUV
72900,2021,chevrolet,tahoe,good,8 cylinders,gas,19129,clean,automatic,4wd,SUV
28900,2017,audi,q7,good,6 cylinders,gas,94601,clean,automatic,4wd,SUV
17000,2019,chevrolet,trax,good,4 cylinders,gas,14898,clean,automatic,4wd,SUV
3350,2010,chevrolet,hhr,,4 cylinders,,177602,clean,automatic,rwd,SUV
199,2017,dodge,charger,,,gas,21737,clean,automatic,,
5950,2007,mitsubishi,eclipse,good,4 cylinders,gas,72000,clean,manual,fwd,hatchback
24590,2017,chevrolet,silverado 1500 regular,good,6 cylinders,gas,40784,clean,other,,pickup
3999,2006,honda,accord sedan,,4 cylinders,gas,253076,clean,automatic,fwd,sedan
8900,2013,toyota,prius,excellent,4 cylinders,hybrid,142900,clean,automatic,fwd,wagon
9900,2016,,scion ia,excellent,4 cylinders,gas,21000,clean,automatic,fwd,sedan
34590,2018,ford,f150 super cab xl pickup 4d,good,6 cylinders,gas,20856,clean,other,,pickup
39990,2019,nissan,370z nismo coupe 2d,good,6 cylinders,gas,8373,clean,other,rwd,coupe
30590,2016,toyota,tacoma double cab sr5,good,,other,30176,clean,other,,pickup
11587,2013,ford,escape,,4 cylinders,gas,215046,clean,other,fwd,SUV
4000,2002,toyota,camry,like new,4 cylinders,gas,160000,clean,automatic,fwd,sedan
2999,2007,ford,taurus,,6 cylinders,gas,162029,clean,automatic,fwd,sedan
10800,2013,toyota,camry,excellent,4 cylinders,hybrid,147000,clean,automatic,fwd,sedan
0,2018,infiniti,q50,excellent,6 cylinders,gas,30362,clean,automatic,,sedan
5500,2008,nissan,altima,like new,4 cylinders,gas,150000,clean,automatic,fwd,sedan
34500,2012,bmw,x6,,8 cylinders,gas,53723,clean,automatic,,
3200,1988,chevrolet,s10 pickup,,,gas,191000,rebuilt,automatic,,
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,bus
19990,2020,nissan,versa,,,gas,6591,clean,automatic,fwd,
26990,2020,nissan,frontier,,,gas,323,clean,automatic,rwd,
31988,2019,nissan,murano,,,gas,15566,clean,automatic,fwd,
11977,2009,toyota,venza,,,gas,76662,clean,automatic,,
35990,2016,dodge,challenger r/t scat pack,good,,other,18955,clean,other,rwd,coupe
34990,2018,ram,1500 quad cab big horn,good,6 cylinders,other,22064,clean,other,4wd,pickup
38995,2012,ford,f-250 super duty,,,gas,9205,clean,automatic,4wd,
10500,2013,volkswagen,passat tdi sel,excellent,,diesel,91000,clean,automatic,,
18250,2016,ford,explorer xlt,excellent,,gas,69000,clean,automatic,,
19900,2017,ford,explorer xlt,excellent,,gas,71000,clean,automatic,,
10500,2014,volkswagen,jetta tdi,excellent,,diesel,52000,clean,automatic,,
3500,1994,ford,f450,fair,8 cylinders,diesel,190000,clean,manual,rwd,truck
31990,2016,chevrolet,silverado 1500,,8 cylinders,,107597,clean,automatic,4wd,pickup
0,2016,jeep,wrangler unlimited,,6 cylinders,gas,83203,clean,automatic,4wd,SUV
6800,2005,,blue bird bus,excellent,6 cylinders,diesel,180000,clean,automatic,rwd,bus
5500,1999,,blue bird bus,excellent,6 cylinders,diesel,220000,clean,automatic,rwd,bus
36990,2018,toyota,4runner sr5 sport utility,good,6 cylinders,gas,21415,clean,other,4wd,other
23590,2017,nissan,frontier king cab sv,good,,gas,37091,clean,other,fwd,pickup
17990,2013,subaru,xv crosstrek premium,good,,gas,57371,clean,other,,hatchback
30990,2017,nissan,frontier crew cab pro-4x,good,6 cylinders,gas,31095,clean,other,4wd,pickup
21590,2017,buick,regal premium ii sedan 4d,good,,gas,14934,clean,other,fwd,sedan
21990,2019,toyota,camry l sedan 4d,good,,other,5607,clean,other,,sedan
16000,2016,dodge,charger,like new,6 cylinders,gas,62000,clean,automatic,rwd,sedan
1500,2005,toyota,solara,good,4 cylinders,gas,222100,clean,automatic,fwd,sedan
4500,2005,acura,mdx,,6 cylinders,gas,279000,clean,automatic,,SUV
33995,2016,chevrolet,silverado 1500,,,gas,115000,clean,automatic,4wd,
40000,2017,chevrolet,tahoe,like new,8 cylinders,gas,68000,clean,automatic,rwd,SUV
39900,2015,lincoln,,,,gas,51,clean,automatic,,
10500,2008,infiniti,ex35,good,6 cylinders,gas,122904,clean,automatic,rwd,wagon
9500,2014,toyota,prius v hybrid,good,4 cylinders,gas,136128,clean,automatic,fwd,hatchback
12900,2014,nissan,rogue sv,good,4 cylinders,gas,120211,clean,automatic,fwd,SUV
4275,2006,jeep,liberty,,6 cylinders,gas,174132,clean,automatic,4wd,SUV
3200,2006,chevrolet,trailblazer,good,6 cylinders,gas,178762,clean,automatic,rwd,SUV
10000,2010,toyota,tundra,,,gas,180000,clean,automatic,,
11995,2007,chevrolet,tahoe,,,gas,170865,clean,automatic,4wd,
3399,2006,buick,lacrosse,,6 cylinders,gas,160218,clean,automatic,fwd,sedan
17995,2017,ram,promaster 1500 cargo van,,,gas,147064,clean,automatic,,
3850,2010,volkswagen,jetta,,,gas,178000,clean,automatic,,
3900,2009,hyundai,elantra,,4 cylinders,gas,162005,clean,automatic,rwd,sedan
6000,2004,subaru,baja,excellent,4 cylinders,gas,64000,clean,automatic,4wd,
15897,2018,chevrolet,malibu,,4 cylinders,gas,65950,clean,other,fwd,sedan
0,2020,dodge,charger,excellent,8 cylinders,gas,8428,clean,automatic,rwd,sedan
3300,1999,chrysler,300m,,6 cylinders,gas,162026,clean,automatic,fwd,sedan
26995,2015,ford,f-350,,,diesel,232000,clean,automatic,4wd,
0,2021,nissan,titan xd,excellent,8 cylinders,gas,2576,clean,automatic,4wd,truck
6950,2011,volkswagen,jetta,excellent,5 cylinders,gas,116000,clean,automatic,fwd,sedan
29995,2013,chevrolet,silverado 2500hd,,,diesel,173000,clean,automatic,4wd,
22795,2015,mercedes-benz,c-class,,4 cylinders,gas,67870,clean,automatic,,sedan
0,2014,,Freightliner Cascadia,,,diesel,100,clean,automatic,,
8995,2005,nissan,altima 3.5 sl,excellent,6 cylinders,gas,53320,clean,automatic,fwd,sedan
1250,1988,ford,bronco ii,fair,6 cylinders,gas,90000,clean,manual,4wd,SUV
1500,1988,,1988,good,6 cylinders,gas,89000,clean,manual,4wd,
48900,2018,chevrolet,silverado 2500 hd ltz,like new,8 cylinders,diesel,43034,rebuilt,automatic,4wd,truck
9988,2014,kia,sorento lx,good,4 cylinders,gas,121259,clean,automatic,fwd,SUV
24888,2019,ford,f150 regular cab xl,excellent,6 cylinders,gas,8176,clean,automatic,rwd,pickup
28490,2020,nissan,murano,,,gas,6154,clean,automatic,fwd,
31968,2020,infiniti,q50,,,gas,27441,clean,automatic,,
21334,2021,toyota,corolla,,,gas,7277,clean,automatic,fwd,
16888,2008,toyota,fj cruiser 4x4,good,6 cylinders,gas,188096,clean,automatic,4wd,SUV
19888,2015,mercedes-benz,benz ml 450,excellent,6 cylinders,gas,111261,clean,automatic,4wd,SUV
31888,2015,gmc,1500 yukon slt,good,8 cylinders,gas,109947,clean,automatic,rwd,SUV
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,bus
10997,2010,ford,explorer sport trac,,,gas,137906,clean,automatic,4wd,
29800,2019,chevrolet,silverado 1500,,8 cylinders,gas,39000,clean,automatic,4wd,
1350,1999,,plymouth voyager,fair,6 cylinders,gas,200000,clean,automatic,,
50990,2017,mercedes-benz,s-class,,8 cylinders,gas,68643,clean,automatic,,sedan
9500,1968,pontiac,firebird,,,gas,175000,clean,automatic,,convertible
1300,1969,mercedes-benz,benz,,,gas,12774,clean,automatic,,
22500,1929,ford,,,,gas,9999999,clean,automatic,,
3999,2003,infiniti,g35 sedan,,6 cylinders,gas,233830,clean,automatic,rwd,sedan
5900,2011,ford,fiesta se,,,gas,109000,clean,automatic,,
2800,2002,pontiac,grand am gt 1,good,6 cylinders,gas,128783,rebuilt,manual,fwd,
28995,2017,chevrolet,silverado 2500hd,,,gas,102000,clean,automatic,rwd,
34950,2016,nissan,titan xd cummins platinum,,,diesel,158159,clean,automatic,4wd,pickup
99950,2021,chevrolet,corvette stingray spor,,,gas,510,clean,automatic,rwd,coupe
29950,1998,pontiac,firebird trans am ws6,,,gas,16429,clean,automatic,rwd,hatchback
39995,1999,dodge,viper rt 10 removable top,,,gas,15897,clean,manual,rwd,convertible
2550,2004,cadillac,srx,,6 cylinders,gas,224105,clean,automatic,rwd,SUV
8800,2007,gmc,denali,good,8 cylinders,gas,269000,clean,automatic,4wd,
1,2012,ford,f250 super duty,,,gas,150000,clean,automatic,4wd,
7500,1969,,oldsmobile cutlass,,,gas,80000,clean,automatic,,convertible
16990,2019,toyota,corolla,,4 cylinders,gas,44752,clean,automatic,fwd,sedan
12499,2012,toyota,camry,,4 cylinders,gas,64950,clean,automatic,fwd,sedan
13999,2018,kia,soul,,4 cylinders,gas,46848,clean,automatic,fwd,wagon
28249,2016,toyota,tundra double cab,,8 cylinders,gas,78000,clean,automatic,,pickup
7999,2007,toyota,camry,,6 cylinders,gas,67650,clean,automatic,fwd,sedan
8799,2006,acura,tsx,,4 cylinders,gas,89375,clean,automatic,fwd,sedan
19990,2017,nissan,pathfinder,,6 cylinders,gas,53950,clean,automatic,,SUV
2975,2006,,Suzuki XL-7,,6 cylinders,gas,217353,clean,automatic,rwd,SUV
18800,2000,,INTERNATIONAL 4700 DUMP,,8 cylinders,diesel,193348,clean,automatic,rwd,
19900,2011,ford,f250 service,,8 cylinders,gas,142268,clean,automatic,4wd,
9990,2015,toyota,corolla le,excellent,4 cylinders,gas,125224,clean,automatic,fwd,sedan
29950,2014,gmc,sierra 1500,excellent,8 cylinders,gas,139029,clean,automatic,4wd,truck
9990,2009,lexus,rx350,excellent,6 cylinders,gas,163230,clean,automatic,fwd,SUV
0,2017,gmc,sierra 1500,,8 cylinders,gas,60015,clean,other,4wd,truck
45950,2014,gmc,sierra 2500hd denali,excellent,8 cylinders,diesel,154289,clean,automatic,4wd,truck
17897,2015,lincoln,mkz,,6 cylinders,gas,91067,clean,other,fwd,sedan
11500,2008,ford,f-250 super duty xl,good,8 cylinders,diesel,283356,clean,automatic,rwd,pickup
7990,2011,bmw,328i,excellent,6 cylinders,gas,123000,clean,automatic,rwd,sedan
9990,2009,bmw,x5,excellent,6 cylinders,gas,93659,clean,automatic,4wd,SUV
11990,2011,honda,crv ex-l,excellent,4 cylinders,gas,109000,clean,automatic,fwd,SUV
0,2014,buick,enclave,,6 cylinders,gas,143136,clean,automatic,fwd,SUV
15990,2015,chevrolet,camaro,,6 cylinders,gas,53000,clean,automatic,rwd,other
0,2018,honda,cr v,excellent,4 cylinders,gas,22761,clean,automatic,fwd,SUV
14700,2015,honda,cr-v ex-l,excellent,4 cylinders,gas,70672,salvage,automatic,4wd,SUV
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,bus
11295,2014,chevrolet,sonic,,4 cylinders,gas,49019,clean,automatic,fwd,hatchback
4350,2015,,smart fortwo,good,3 cylinders,gas,69974,clean,automatic,,coupe
2450,2000,infiniti,qx4,good,6 cylinders,gas,246653,clean,automatic,4wd,SUV
12950,2013,lexus,ct200h hybrid,good,4 cylinders,gas,77000,clean,automatic,fwd,
30488,2020,infiniti,q50,,,gas,29366,clean,automatic,rwd,
17989,2018,toyota,camry,,,gas,120943,clean,automatic,fwd,
22602,2021,toyota,corolla,,,gas,10883,clean,automatic,fwd,
12977,2011,lexus,rx,,,gas,140994,clean,automatic,,
12995,2008,ford,f150 xl,,,gas,93146,clean,automatic,,
36995,2012,ford,f250 super duty 4x4,,,gas,41364,clean,automatic,4wd,
31995,2017,ford,f350 super duty,,,gas,129638,clean,automatic,,
25995,2015,gmc,sierra 2500hd,,,gas,126690,clean,automatic,,
29990,2019,mazda,mx-5 miata grand touring,good,,gas,5247,clean,other,rwd,other
34995,2015,ford,f250 super duty 4x4,,,gas,84526,clean,automatic,4wd,
31995,2012,ford,f350 super duty,,,gas,24692,clean,automatic,,
34995,2017,ford,f250 sd xlt,,,gas,138052,clean,automatic,4wd,
16590,2016,jeep,renegade sport suv 4d,good,,gas,35835,clean,other,4wd,other
16995,2008,chevrolet,express 3500,,,gas,158114,clean,automatic,,
25590,2017,jeep,grand cherokee laredo sport,good,6 cylinders,other,31315,clean,other,4wd,SUV
12995,2016,chrysler,200,,,gas,72754,clean,automatic,,
27995,2017,nissan,nv2500 hd cargo,,,gas,48769,clean,automatic,,
24995,2012,ford,f250 xl super duty,,,gas,52377,clean,automatic,,
28995,2012,ford,econoline commercial,,,gas,93923,clean,automatic,,
27995,2012,ford,f350 super duty,,,gas,45822,clean,automatic,,
13995,2015,nissan,nv200,,,gas,86580,clean,automatic,,
32995,2012,ford,f250 super duty,,,gas,37473,clean,automatic,4wd,
4995,2005,ford,freestar ses,,,gas,121724,clean,automatic,,
27995,2012,ford,f250 super duty,,,gas,26896,clean,automatic,,
24995,2012,ford,f-250 super duty,,,gas,40023,clean,automatic,,
36995,2013,chevrolet,silverado 3500hd,,,gas,58056,clean,automatic,,
36995,2017,chevrolet,silverado 2500hd,,,gas,43553,clean,automatic,4wd,
39590,2017,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,10496,clean,other,rwd,coupe
26990,2016,ford,f150 regular cab xl pickup,good,6 cylinders,gas,14230,clean,other,,pickup
36990,2015,chevrolet,tahoe lt sport utility,good,8 cylinders,other,51677,clean,other,,other
5500,2001,ford,e350 van,fair,,diesel,340000,clean,automatic,fwd,van
1500,2011,ford,crown victoria,,,gas,123000,clean,automatic,,
25500,2015,jaguar,xj,,6 cylinders,,71114,clean,automatic,rwd,sedan
3500,1995,honda,civic del sol si,good,4 cylinders,gas,215000,clean,manual,fwd,convertible
9900,2013,gmc,terrain,,6 cylinders,gas,148285,clean,automatic,fwd,
20900,2017,ford,f150,,8 cylinders,gas,147124,clean,automatic,4wd,
29900,2016,jeep,wrangler,,6 cylinders,gas,131091,clean,automatic,4wd,
7200,2007,toyota,highlander,excellent,4 cylinders,gas,155490,clean,automatic,fwd,SUV
45300,2018,ram,3500 big horn,excellent,6 cylinders,diesel,34125,rebuilt,automatic,4wd,truck
0,2014,,Freightliner Cascadia,,,diesel,100,clean,automatic,,
3500,2006,ford,f-150,,,gas,246000,clean,automatic,,
0,2012,chevrolet,silverado 2500hd,,8 cylinders,,0,clean,automatic,rwd,
17500,2001,ram,3500,good,6 cylinders,diesel,178000,clean,manual,4wd,truck
5500,2010,hyundai,accent,good,4 cylinders,gas,114988,clean,automatic,fwd,hatchback
18950,2009,jeep,wrangler,excellent,,gas,,clean,automatic,4wd,
6900,2008,ford,escape hev,good,4 cylinders,hybrid,103550,clean,automatic,fwd,SUV
10900,2010,honda,accord crosstour exl,good,6 cylinders,gas,97804,clean,automatic,fwd,wagon
8900,2014,fiat,500l lounge,good,4 cylinders,gas,84778,clean,automatic,fwd,hatchback
0,2008,mercedes-benz,e-class,,6 cylinders,gas,132517,clean,automatic,,sedan
0,2017,nissan,sentra,excellent,,gas,,clean,automatic,,sedan
8900,2003,ford,f250 lariat,good,8 cylinders,diesel,247000,clean,automatic,rwd,truck
2675,1996,toyota,camry,,4 cylinders,gas,164719,clean,automatic,fwd,sedan
29995,2016,ford,f-250,,,diesel,235000,clean,automatic,4wd,
22995,2012,ford,f-350,,,diesel,210000,clean,automatic,4wd,
21800,2018,ford,f150,,8 cylinders,gas,143603,clean,automatic,4wd,
8980,2010,dodge,charger,,,gas,207000,clean,automatic,,
27900,2018,ford,f250,,8 cylinders,gas,159911,clean,automatic,4wd,
7980,2012,volvo,s60,,,gas,110000,clean,automatic,,
22900,2016,ford,transit t250,,6 cylinders,gas,95900,clean,automatic,rwd,
10980,2007,gmc,1500 yukon denali xl,,,gas,181000,clean,automatic,,
31500,2019,ford,f150,,6 cylinders,gas,106054,clean,automatic,4wd,
8480,2012,chrysler,300,,,gas,187000,clean,automatic,,
9980,2008,infiniti,fx35,,,gas,171000,clean,automatic,,
7980,2015,kia,forte ex,,,gas,121000,clean,automatic,,
10980,2012,ford,mustang,,,gas,159000,clean,automatic,,
27990,2014,ram,2500 4x4,like new,6 cylinders,diesel,2222222,clean,automatic,4wd,truck
0,2006,ford,f550,,,diesel,0,clean,other,,other
8500,2004,bmw,z4,excellent,4 cylinders,gas,116014,clean,automatic,rwd,other
0,2017,dodge,challenger rt plus,like new,8 cylinders,gas,39000,clean,automatic,rwd,coupe
36990,2016,gmc,sierra 2500 hd double cab,good,8 cylinders,gas,23190,clean,other,4wd,pickup
24590,2013,gmc,sierra 1500 extended cab slt,good,8 cylinders,other,80318,clean,other,,pickup
3650,2008,kia,rio,,4 cylinders,gas,115124,clean,automatic,fwd,sedan
36995,2017,chevrolet,silverado 2500hd,,,gas,43553,clean,automatic,4wd,
19888,2015,mercedes-benz,benz ml 450,excellent,6 cylinders,gas,111261,clean,automatic,4wd,SUV
31888,2015,gmc,1500 yukon slt,good,8 cylinders,gas,109947,clean,automatic,rwd,SUV
25990,2019,ram,1500 classic regular cab,good,8 cylinders,gas,12302,clean,other,,pickup
23888,2014,ram,1500 express,like new,8 cylinders,diesel,110789,clean,automatic,rwd,pickup
25590,2015,gmc,sierra 1500 regular cab,good,6 cylinders,other,35290,clean,other,,pickup
2600,2000,buick,lesabre,,6 cylinders,gas,212061,clean,automatic,fwd,sedan
3500,2008,acura,tl,good,6 cylinders,gas,242000,clean,automatic,fwd,sedan
27990,2020,ford,ranger supercab xl pickup,good,,gas,10688,clean,other,,pickup
32995,,,r XF,,4 cylinders,gas,22105,clean,automatic,rwd,sedan
500,2021,,SPECIAL FINANCE PROGRAM 2020,fair,other,other,1400,clean,other,,bus
16888,2008,toyota,fj cruiser 4x4,good,6 cylinders,gas,188096,clean,automatic,4wd,SUV
15874,2016,mazda,cx-5,,,gas,150694,clean,automatic,fwd,
40499,2020,toyota,tacoma,,,gas,9674,clean,automatic,4wd,
12558,2016,hyundai,elantra,,,gas,76381,clean,automatic,fwd,
11977,2014,buick,verano,,,gas,54693,clean,automatic,fwd,
27900,2014,chevrolet,silverado 3500hd,good,8 cylinders,diesel,170525,clean,automatic,4wd,truck
31590,2019,cadillac,xt4 sport suv 4d,good,,other,12102,clean,other,fwd,hatchback
4950,2002,acura,rl,excellent,6 cylinders,gas,201000,clean,automatic,,sedan
4650,2002,chevrolet,trailblazer,excellent,6 cylinders,gas,139000,clean,automatic,,SUV
3950,2003,honda,civic ex,excellent,4 cylinders,gas,236890,clean,automatic,,
7500,2012,chevrolet,silverado,excellent,6 cylinders,gas,212000,clean,automatic,rwd,truck
6000,2002,,2002 limited 4 runner,good,6 cylinders,gas,24222,clean,automatic,rwd,
21990,2015,mercedes-benz,glk,,4 cylinders,diesel,90508,clean,automatic,,SUV
9500,2013,hyundai,sonata,excellent,4 cylinders,gas,125000,clean,automatic,fwd,sedan
16900,2015,kia,optima,good,4 cylinders,gas,82999,clean,automatic,fwd,sedan
19900,2011,cadillac,escalade,good,8 cylinders,gas,133257,clean,automatic,rwd,SUV
19900,2019,hyundai,sonata,good,4 cylinders,gas,21872,clean,automatic,fwd,sedan
18900,2019,nissan,altima,good,4 cylinders,gas,47421,clean,automatic,fwd,sedan
22000,2013,rover,lr4 hse,good,8 cylinders,gas,119550,clean,automatic,4wd,SUV
1500,2004,chevrolet,colorado,fair,4 cylinders,gas,150000,missing,automatic,rwd,truck
23500,2008,lexus,sc430,excellent,8 cylinders,gas,73500,clean,automatic,rwd,convertible
23900,2006,,LBZ Duramax,,,diesel,195000,clean,automatic,4wd,truck
3250,1997,lincoln,town car,good,8 cylinders,gas,142000,clean,other,rwd,sedan
3450,1997,honda,accord sedan,,4 cylinders,gas,172295,clean,automatic,fwd,sedan
0,2008,chevrolet,impala,,6 cylinders,gas,157476,clean,automatic,fwd,sedan
5000,2005,honda,element ex,good,4 cylinders,gas,182000,clean,automatic,fwd,SUV
34900,2020,nissan,pathfinder,excellent,6 cylinders,gas,15400,clean,automatic,rwd,SUV
0,2010,chevrolet,cobalt,,4 cylinders,gas,162455,clean,automatic,fwd,sedan
36995,2013,chevrolet,silverado 3500hd,,,gas,58056,clean,automatic,,
34590,2016,chevrolet,silverado 1500 double,good,6 cylinders,gas,29499,clean,other,4wd,pickup
